hhid,sampletype,tacoma_addon,traveldate,dayofweek,hhnumtrips,vehicle_count,hhsize,numadults,numchildren,numworkers,lifecycle,hh_income_detailed,hh_income_followup,hh_income_broad,sample_segname,h_cnty,h_city,h_zip,address_use_flag,panel_moveinspect,h_segname,h_county_name,h_district_name,h_rgc_name,h_school_district_name,h_uv_name,h_uv_group,h_tract,h_bg,h_puma10,res_months,res_dur,rent_own,res_type,res_factors_hhchange,res_factors_afford,res_factors_school,res_factors_walk,res_factors_space,res_factors_closefam,res_factors_transit,res_factors_hwy,res_factors_30min,prev_rent_own,prev_res_type,prev_home_wa,prev_home_loc_cnty,prev_home_loc_city,prev_home_loc_zip,prev_home_loc_st,prev_home_loc_x,hh_info_dur,incentive_type,incentive_amt,user_ismobiledevice,foreign_language,expwt_h1415
14100298,2,0,6/4/2015,Thursday,8,3,2,2,0,1,8,98,98,98,REG_HI,1,KIRKLAND,98033,2014final,,REG_HI,King,East Side, ,Lake Washington School District,,,53033022400,530330224005,11607,1,6,1,1,3,1,3,5,4,5,4,4,5,,,,,,,,,9,1,10,FALSE,0,245.936721
14100300,2,0,5/13/2015,Wednesday,14,2,2,2,0,2,7,9,,5,REG_HI,1,KIRKLAND,98033,2014final,,REG_HI,King,East Side, ,Lake Washington School District,,,53033022703,530330227032,11607,1,4,1,1,5,5,4,5,4,2,5,4,1,1,1,1,3,FIRCREST,98466,WA,,8,1,10,FALSE,0,100.3200421
14100301,2,0,6/3/2015,Wednesday,2,1,2,2,0,0,8,98,5,5,REG_HI,1,MERCER ISLAND,98040,2014final,,REG_HI,King,East Side, ,Mercer Island School District,,,53033024500,530330245001,11609,1,5,1,1,3,5,4,5,4,5,2,4,3,,,,,,,,,13,1,10,FALSE,0,53.21145954
14100302,2,0,6/3/2015,Wednesday,9,2,2,2,0,0,8,98,98,98,REG_HI,1,MERCER ISLAND,98040,2014final,,REG_HI,King,East Side, ,Mercer Island School District,,,53033024602,530330246022,11609,1,7,1,1,3,3,3,3,3,3,3,3,3,,,,,,,,,2940,1,10,FALSE,0,72.99970524
14100303,2,0,6/4/2015,Thursday,6,3,2,2,0,2,6,7,,5,REG_HI,1,BELLEVUE,98006,2014final,,REG_HI,King,East Side, ,Bellevue School District,,,53033025001,530330250013,11609,1,3,1,1,4,4,5,4,5,4,3,4,5,1,2,1,1,BELLEVUE,98007,WA,,14,2,10,TRUE,0,440.9559272
14100311,2,0,5/6/2015,Wednesday,5,2,2,2,0,2,7,5,,3,REG_HI,1,FEDERAL WAY,98003,2014final,,REG_HI,King,Renton-FedWay-Kent, ,Federal Way School District,,,53033030004,530330300044,11612,1,6,1,1,3,1,3,3,3,3,3,2,1,,,,,,,,,7,2,10,FALSE,0,639.7680202
14100312,2,0,5/5/2015,Tuesday,14,2,2,2,0,2,7,98,98,98,REG_HI,1,KENT,98042,2014final,,REG_HI,King,Renton-FedWay-Kent, ,Kent School District,,,53033031703,530330317035,11613,1,7,1,1,5,4,5,3,5,4,3,4,5,,,,,,,,,10,1,10,FALSE,0,345.8705424
14100319,2,0,5/7/2015,Thursday,2,3,2,2,0,2,8,10,,5,REG_HI,1,SAMMAMISH,98075,2014final,,REG_HI,King,East Side, ,Issaquah School District,,,53033032213,530330322131,11609,1,5,1,1,3,5,5,3,5,5,3,5,4,,,,,,,,,9,1,10,FALSE,0,477.8610504
14100339,2,0,6/3/2015,Wednesday,18,5,3,2,1,2,1,6,,4,REG_HI,4,EVERETT,98208,2014final,,REG_HI,Snohomish,Suburban Snohomish, ,Everett School District,,,53061041601,530610416011,11703,1,5,1,1,4,4,4,2,4,2,2,3,4,,,,,,,,,9,1,10,FALSE,0,543.208742
14100340,2,0,6/2/2015,Tuesday,8,2,2,2,0,0,7,7,,5,REG_HI,4,EVERETT,98208,2014final,,REG_HI,Snohomish,Suburban Snohomish, ,Everett School District,,,53061041605,530610416052,11703,1,7,1,1,3,5,4,4,5,4,2,4,4,,,,,,,,,18,2,10,TRUE,0,39.48263074
14100342,2,0,5/12/2015,Tuesday,6,4,2,2,0,2,7,8,,5,REG_HI,4,MUKILTEO,98275,2014final,,REG_HI,Snohomish,Everett-Lynwood-Edmonds, ,Mukilteo School District,,,53061042001,530610420014,11702,1,3,1,1,1,5,1,4,5,1,1,1,5,1,1,2,8,DERBY,67037,KS,0,9,1,10,FALSE,0,839.0222522
14100344,2,0,4/22/2015,Wednesday,4,1,1,1,0,1,4,6,,4,REG_HI,4,LAKE STEVENS,98258,2014final,,REG_HI,Snohomish,Suburban Snohomish, ,Lake Stevens School District,,,53061052504,530610525041,11705,1,7,1,1,1,5,1,4,4,1,3,3,3,,,,,,,,,4,1,10,FALSE,0,114.4461877
14100351,2,0,4/29/2015,Wednesday,3,2,4,2,2,1,1,9,,5,REG_MI,1,SEATTLE,98115,2014final,,REG_MI,King,North Seattle-Shoreline, ,Seattle School District,,,53033001900,530330019002,11602,1,3,1,1,3,1,2,1,1,1,2,2,1,2,3,2,8,SAN FRANCISCO,, CA,0,132,1,10,TRUE,0,58.76648833
14100365,2,0,5/5/2015,Tuesday,3,1,1,1,0,1,4,5,,3,REG_MI,1,KENT,98030,2014final,,REG_MI,King,Renton-FedWay-Kent, ,Kent School District,,,53033029700,530330297004,11613,1,5,1,5,3,5,3,5,5,5,5,5,5,,,,,,,,,7,1,10,FALSE,0,641.6697895
14100368,2,0,4/28/2015,Tuesday,10,3,2,2,0,1,7,5,,3,REG_MI,1,AUBURN,98002,2014final,,REG_MI,King,Renton-FedWay-Kent, ,Auburn School District,,,53033030504,530330305044,11614,2,7,1,1,5,5,5,3,4,4,1,2,5,,,,,,,,,11,1,10,FALSE,0,1889.317921
14100370,2,0,4/29/2015,Wednesday,3,1,1,1,0,1,4,5,,3,REG_MI,1,RENTON,98058,2014final,,REG_MI,King,Renton-FedWay-Kent, ,Kent School District,,,53033031908,530330319083,11610,1,5,1,5,1,5,1,5,2,4,1,5,5,,,,,,,,,9,1,10,FALSE,0,332.989159
14100371,2,0,5/14/2015,Thursday,2,2,2,2,0,1,7,2,,1,REG_MI,1,REDMOND,98052,2014final,,REG_MI,King,East Side, ,Lake Washington School District,,,53033032325,530330323252,11607,1,6,1,1,1,4,2,4,5,4,4,2,5,,,,,,,,,38757,2,10,TRUE,0,1210.267115
14100376,2,0,6/2/2015,Tuesday,8,1,2,2,0,1,6,3,,2,REG_MI,2,POULSBO,98370,2014final,,REG_MI,Kitsap,Kitsap, ,North Kitsap School District,,,53035090501,530350905012,11801,1,2,2,5,1,5,1,5,3,2,4,4,5,2,5,1,4,EDMONDS,98020,WA,,4,2,10,FALSE,0,429.4032748
14100380,2,0,5/13/2015,Wednesday,15,4,2,2,0,2,7,9,,5,REG_MI,3,TACOMA,98404,2014final,,REG_MI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053063300,530530633002,11504,1,2,2,1,3,4,1,1,5,3,3,2,5,1,1,2,8,CHEYENNE,82007,WY,0,10,1,10,FALSE,0,112.1848339
14100381,2,0,4/21/2015,Tuesday,2,2,1,1,0,1,4,4,,2,REG_MI,3,BONNEY LAKE,98391,2014final,1,REG_HI,Pierce,South Pierce, ,White River School District,,,53053070310,530530703104,11507,1,7,1,1,1,5,1,3,3,3,3,3,1,,,,,,,,,9,2,10,FALSE,0,1623.6428
14100384,2,0,5/7/2015,Thursday,12,2,2,2,0,0,8,5,,3,REG_MI,4,LAKE STEVENS,98258,2015reported,1,REG_MI,Snohomish,Suburban Snohomish, ,Lake Stevens School District,,,53061052603,530610526031,11705,2,7,1,1,3,3,3,3,5,3,2,3,5,,,,,,,,,14,2,10,FALSE,0,244.3218743
14100393,2,0,4/22/2015,Wednesday,2,1,2,2,0,1,7,5,,3,OS_LI,1,SEATTLE,98133,2014final,,OS_LI,King,North Seattle-Shoreline, ,Seattle School District,,,53033000402,530330004021,11601,1,2,2,5,3,5,1,3,4,3,4,2,5,2,1,1,1,SHORELINE,98155,WA,,5,1,10,FALSE,0,36.4569166
14100395,2,0,4/23/2015,Thursday,7,0,1,1,0,0,4,5,,3,OS_LI,1,SEATTLE,98125,2014final,,OS_LI,King,North Seattle-Shoreline, ,Seattle School District,Lake City,1,53033000700,530330007001,11602,1,5,1,5,5,4,1,5,1,4,5,1,1,,,,,,,,,9,1,10,FALSE,0,9.362369797
14100400,2,0,4/29/2015,Wednesday,12,1,2,2,0,1,8,6,,4,OS_LI,1,SEATTLE,98105,2014final,,OS_LI,King,North Seattle-Shoreline,Seattle University Community,Seattle School District,University District Northwest,4,53033005200,530330052005,11602,1,6,1,5,3,5,3,5,3,4,5,4,5,,,,,,,,,12,2,10,FALSE,0,9.80378883
14100402,2,0,5/5/2015,Tuesday,2,2,2,2,0,1,6,5,,3,OS_LI,1,SEATTLE,98105,2014final,,OS_LI,King,North Seattle-Shoreline,Seattle University Community,Seattle School District,University District Northwest,4,53033005301,530330053014,11602,1,2,2,5,4,5,3,4,4,4,4,4,4,2,5,2,8,SAN MARCOS,78666,TX,0,8,2,10,FALSE,0,38.86146006
14100406,2,0,5/12/2015,Tuesday,4,1,2,2,0,0,6,4,,2,OS_LI,1,SEATTLE,98105,2014final,,OS_LI,King,North Seattle-Shoreline,Seattle University Community,Seattle School District,Ravenna,3,53033004302,530330043022,11602,1,2,2,5,3,4,2,4,4,2,5,2,5,2,5,1,1,SEATTLE,98105,WA,,4,1,10,FALSE,0,19.83355142
14100407,2,0,4/21/2015,Tuesday,6,0,1,1,0,0,5,1,,1,OS_LI,1,SEATTLE,98133,2014final,1,OS_LI,King,North Seattle-Shoreline, ,Seattle School District,Bitter Lake Village,1,53033000401,530330004013,11601,1,4,2,5,3,5,1,5,5,3,5,1,3,2,8,2,8,DAVIS,95616,CA,0,10,2,20,FALSE,0,230.0781511
14100413,2,0,4/23/2015,Thursday,10,1,2,2,0,0,8,3,,2,OS_MI,1,BELLEVUE,98007,2014final,,OS_HI,King,East Side, ,Bellevue School District,,,53033023201,530330232013,11608,1,2,1,5,3,5,3,2,2,5,4,4,3,2,5,1,1,BELLEVUE,98007,WA,,10,1,10,FALSE,0,51.18447959
14100418,2,0,5/12/2015,Tuesday,20,2,4,2,2,1,1,6,,4,REG_MI,4,LYNNWOOD,98037,2014final,,REG_MI,Snohomish,Everett-Lynwood-Edmonds, ,Edmonds School District,,,53061051702,530610517022,11701,1,5,1,1,1,1,1,1,1,1,4,2,4,,,,,,,,,10,2,20,FALSE,0,138.6303776
14100420,2,0,4/23/2015,Thursday,7,3,2,2,0,2,7,7,,5,REG_MI,3,GIG HARBOR,98329,2014final,,REG_MI,Pierce,South Pierce, ,Peninsula School District,,,53053072602,530530726021,11502,1,3,1,1,3,5,3,2,4,4,1,4,5,4,1,1,3,GIG HARBOR,98329,WA,,12,2,10,FALSE,0,166.4799847
14100421,2,0,5/12/2015,Tuesday,0,1,2,2,0,0,8,4,,2,REG_MI,3,ROY,98580,2014final,,REG_MI,Pierce,South Pierce, ,Bethel School District,,,53053073001,530530730013,11507,1,6,1,1,4,4,3,3,5,5,3,3,3,,,,,,,,,50272,1,10,FALSE,0,513.1602573
14100439,2,0,5/5/2015,Tuesday,1,1,1,1,0,1,5,5,,3,REG_MI,1,SEATTLE,98116,2014final,,REG_MI,King,West-South Seattle, ,Seattle School District,,,53033009600,530330096003,11605,1,7,1,1,3,5,3,4,4,3,4,3,5,,,,,,,,,10,1,10,TRUE,0,287.5085468
14100442,2,0,4/29/2015,Wednesday,19,2,2,2,0,2,7,5,,3,REG_LI,1,SEATTLE,98108,2014final,,REG_LI,King,West-South Seattle, ,Seattle School District,,,53033010402,530330104021,11605,1,3,1,1,4,4,3,5,4,4,5,2,5,2,1,1,1,SEATTLE,98144,WA,,16,1,10,FALSE,0,472.4495041
14100447,2,0,6/3/2015,Wednesday,6,3,6,2,4,1,1,4,,2,REG_HI,4,EDMONDS,98020,2014final,,REG_HI,Snohomish,Everett-Lynwood-Edmonds, ,Edmonds School District,,,53061050700,530610507003,11701,1,4,2,1,3,5,4,4,4,5,1,4,4,2,5,1,4,BOTHELL,98012,WA,,212,2,20,FALSE,0,2394.564442
14100448,2,0,6/4/2015,Thursday,10,2,2,2,0,0,8,98,98,98,REG_HI,4,EDMONDS,98026,2014final,,REG_HI,Snohomish,Everett-Lynwood-Edmonds, ,Edmonds School District,,,53061050700,530610507004,11701,1,7,1,1,4,3,4,4,3,3,4,2,3,,,,,,,,,8,2,10,FALSE,0,74.69812204
14100452,2,0,4/29/2015,Wednesday,9,2,2,2,0,0,7,6,,4,REG_HI,4,LYNNWOOD,98087,2014final,,REG_HI,Snohomish,Everett-Lynwood-Edmonds, ,Edmonds School District,,,53061041811,530610418112,11702,1,5,1,1,1,4,2,5,4,5,4,4,5,,,,,,,,,36,1,10,FALSE,0,170.8019524
14100453,2,0,6/2/2015,Tuesday,22,2,2,2,0,0,8,5,,3,REG_HI,4,EVERETT,98203,2014final,,REG_HI,Snohomish,Everett-Lynwood-Edmonds, ,Everett School District,,,53061041202,530610412024,11703,1,5,1,1,3,5,2,5,4,5,5,5,3,,,,,,,,,14,1,10,FALSE,0,125.5008925
14100457,2,0,6/4/2015,Thursday,6,2,1,1,0,1,4,5,,3,REG_HI,3,GIG HARBOR,98329,2014final,,REG_HI,Pierce,South Pierce, ,Peninsula School District,,,53053072503,530530725032,11502,1,7,1,1,1,5,3,3,5,5,3,4,5,,,,,,,,,8,1,10,FALSE,0,247.0095248
14100459,2,0,5/5/2015,Tuesday,8,3,2,2,0,0,8,6,,4,REG_HI,3,UNIVERSITY PLACE,98467,2014final,,REG_HI,Pierce,South Pierce, ,University Place School District,,,53053072308,530530723085,11503,1,7,1,1,5,3,1,5,5,4,1,4,5,,,,,,,,,12,2,10,FALSE,0,145.160928
14100476,2,0,4/22/2015,Wednesday,19,2,3,2,1,2,1,9,,5,REG_HI,1,ISSAQUAH,98029,2014final,,REG_HI,King,East Side, ,Issaquah School District,,,53033032210,530330322103,11609,1,3,1,1,1,3,5,5,4,1,4,4,4,2,1,1,1,ISSAQUAH,98029,WA,,12,1,10,FALSE,0,280.6865869
14100480,2,0,5/5/2015,Tuesday,13,3,2,2,0,0,7,4,,2,REG_HI,1,AUBURN,98001,2014final,,REG_HI,King,Renton-FedWay-Kent, ,Federal Way School District,,,53033030404,530330304041,11614,1,5,1,1,3,3,3,3,4,3,1,4,3,,,,,,,,,26,2,10,FALSE,0,838.864743
14100488,2,0,4/23/2015,Thursday,5,2,3,3,0,1,7,8,,5,REG_HI,1,KENT,98031,2015reported,1,OS_LI,King,Renton-FedWay-Kent, ,Kent School District,,,53033029305,530330293052,11613,1,6,1,1,4,3,3,3,4,4,5,5,3,,,,,,,,,12,1,10,FALSE,0,132.0830821
14100492,2,0,5/12/2015,Tuesday,4,2,2,2,0,1,7,98,98,98,REG_HI,1,RENTON,98057,2014final,,REG_HI,King,Renton-FedWay-Kent, ,Renton School District,,,53033026002,530330260023,11610,1,4,1,1,3,5,3,4,3,5,3,4,5,2,3,1,1,LAKE FOREST PARK,98155,WA,,13,1,10,FALSE,0,168.3149143
14100493,2,0,6/3/2015,Wednesday,8,3,3,3,0,1,8,5,,3,REG_HI,1,RENTON,98058,2014final,,REG_HI,King,Renton-FedWay-Kent, ,Renton School District,,,53033025702,530330257023,11610,1,7,1,1,4,5,4,5,4,4,3,3,3,,,,,,,,,13,1,10,FALSE,0,379.4163002
14100494,2,0,4/28/2015,Tuesday,12,2,4,2,2,1,1,98,98,98,REG_HI,1,BELLEVUE,98006,2014final,,REG_HI,King,East Side, ,Issaquah School District,,,53033025003,530330250035,11608,1,2,1,1,3,5,5,3,5,3,3,4,4,1,1,2,8,SANTA CLARA,95050,CA,0,7,1,20,FALSE,0,353.3146768
14100500,2,0,5/7/2015,Thursday,4,2,3,2,1,1,2,7,,5,REG_HI,1,KIRKLAND,98034,2015reported,1,REG_MI,King,East Side, ,Lake Washington School District,,,53033022006,530330220063,11607,1,5,1,1,3,2,1,2,3,1,2,2,2,,,,,,,,,9,1,10,FALSE,0,371.5344448
14100501,2,0,4/22/2015,Wednesday,5,2,2,2,0,2,7,98,5,5,REG_HI,1,KIRKLAND,98034,2014final,,REG_HI,King,East Side, ,Lake Washington School District,,,53033022202,530330222021,11607,1,7,1,1,3,5,1,2,4,1,1,2,1,,,,,,,,,8,2,10,FALSE,0,319.7337995
14100502,2,0,6/3/2015,Wednesday,8,1,1,1,0,0,5,3,,2,REG_HI,1,SEATTLE,98136,2014final,,REG_HI,King,West-South Seattle, ,Seattle School District,,,53033010600,530330106004,11605,1,2,2,5,1,4,1,4,4,4,4,2,1,1,1,1,1,SEATTLE,98136,WA,,8,1,10,FALSE,0,134.3837481
14100504,2,0,5/5/2015,Tuesday,10,2,2,2,0,0,8,7,,5,REG_HI,1,SEATTLE,98116,2014final,,REG_HI,King,West-South Seattle, ,Seattle School District,,,53033009702,530330097025,11605,1,7,1,1,1,5,1,3,5,4,5,1,4,,,,,,,,,7,2,10,FALSE,0,70.84433583
14100506,2,0,6/4/2015,Thursday,6,1,1,1,0,1,4,4,,2,REG_HI,1,SEATTLE,98117,2015reported,1,REG_HI,King,North Seattle-Shoreline, ,Seattle School District,,,53033003300,530330033001,11601,1,7,1,1,5,5,3,5,3,3,3,1,1,,,,,,,,,4240,1,10,TRUE,0,164.3080884
14100519,2,0,6/3/2015,Wednesday,12,1,2,1,1,1,2,5,,3,OS_MI,1,SEATTLE,98122,2014final,,OS_MI,King,Seattle CBD, ,Seattle School District,12th Avenue,11,53033008700,530330087003,11604,1,5,1,2,4,4,4,5,2,4,5,2,5,,,,,,,,,6,1,10,FALSE,0,130.7766205
14100522,2,0,6/4/2015,Thursday,7,1,2,2,0,2,6,9,,5,OS_MI,1,SEATTLE,98121,2014final,,OS_MI,King,Seattle CBD,Seattle Downtown,Seattle School District,Uptown,8,53033008001,530330080011,11603,1,6,1,5,3,4,1,5,2,4,4,2,5,,,,,,,,,5,1,10,FALSE,0,11.72547909
14100523,2,0,4/21/2015,Tuesday,0,1,1,1,0,1,4,9,,5,OS_MI,1,SEATTLE,98101,2014final,,OS_MI,King,Seattle CBD,Seattle Downtown,Seattle School District,Pioneer Square,13,53033008100,530330081001,11603,1,2,2,5,3,4,1,5,3,2,3,4,5,1,2,1,1,BELLEVUE,98006,WA,,5,1,10,FALSE,0,7.129577414
14100541,2,0,4/30/2015,Thursday,4,1,1,1,0,1,4,5,,3,OS_MI,1,SEATTLE,98103,2014final,,OS_MI,King,North Seattle-Shoreline, ,Seattle School District,Greenwood-Phinney Ridge,2,53033001701,530330017011,11601,1,6,2,5,3,5,1,4,3,4,3,4,5,,,,,,,,,8,2,10,FALSE,0,24.73533099
14100543,2,0,4/21/2015,Tuesday,4,1,2,2,0,0,8,7,,5,OS_MI,1,SEATTLE,98107,2014final,,OS_MI,King,North Seattle-Shoreline, ,Seattle School District,Ballard,6,53033003200,530330032003,11601,1,5,1,5,1,4,1,5,2,4,4,2,3,,,,,,,,,12,2,10,FALSE,0,7.164523493
14100544,2,0,4/22/2015,Wednesday,2,2,2,2,0,0,8,4,,2,REG_MI,1,BELLEVUE,98005,2014final,,REG_MI,King,East Side, ,Bellevue School District,,,53033023700,530330237002,11608,1,7,1,1,3,1,3,2,1,2,2,2,3,,,,,,,,,15,2,10,FALSE,0,213.5329034
14100550,2,0,5/13/2015,Wednesday,6,1,1,1,0,1,4,98,3,3,OS_HI,1,KIRKLAND,98033,2014final,,OS_MI,King,East Side, ,Lake Washington School District,,,53033021903,530330219031,11607,1,3,2,5,3,5,3,4,3,5,3,4,5,2,5,1,1,KIRKLAND,98034,WA,,6,1,10,TRUE,0,128.664479
14100555,2,0,4/29/2015,Wednesday,5,1,3,2,1,1,1,7,,5,OS_HI,1,SEATTLE,98134,2014final,,OS_HI,King,West-South Seattle, ,Seattle School District,North Beacon Hill,17,53033009300,530330093001,11605,1,2,1,5,2,4,5,4,5,5,5,2,5,2,5,1,1,SEATTLE,98119,WA,,7,1,10,FALSE,0,80.30822915
14100563,2,0,5/5/2015,Tuesday,3,2,2,2,0,2,6,4,,2,OS_HI,3,FIRCREST,98466,2015reported,1,REG_MI,Pierce,South Pierce, ,Tacoma Public Schools,,,53053072305,530530723055,11502,1,1,2,2,1,5,1,2,5,3,1,4,5,2,3,1,1,SEATTLE,98199,WA,,8,2,10,FALSE,0,279.0688925
14100565,2,0,5/6/2015,Wednesday,2,1,1,1,0,0,5,5,,3,OS_HI,1,SEATTLE,98105,2014final,,OS_HI,King,North Seattle-Shoreline, ,Seattle School District,,,53033005200,530330052004,11602,1,7,1,1,4,5,3,5,5,4,3,3,5,,,,,,,,,7,1,10,FALSE,0,15.25296511
14100567,2,0,5/13/2015,Wednesday,0,1,2,2,0,1,8,6,,4,OS_HI,1,SEATTLE,98105,2014final,,OS_HI,King,North Seattle-Shoreline, ,Seattle School District,,,53033004200,530330042005,11602,1,7,1,1,2,5,5,5,3,3,4,1,5,,,,,,,,,6,1,10,FALSE,0,24.581333
14100572,2,0,5/13/2015,Wednesday,19,2,4,2,2,2,1,7,,5,OS_HI,1,SEATTLE,98117,2014final,,OS_HI,King,North Seattle-Shoreline, ,Seattle School District,,,53033003000,530330030003,11601,1,3,2,1,3,5,5,5,3,5,4,4,4,1,1,1,1,KENT,98030,WA,,7,2,10,FALSE,0,101.2110189
14100574,2,0,5/7/2015,Thursday,18,1,4,2,2,1,1,6,,4,OS_HI,1,BELLEVUE,98007,2014final,,OS_HI,King,East Side, ,Bellevue School District,,,53033023201,530330232013,11608,1,4,2,5,3,5,5,5,4,5,4,4,4,2,5,1,1,BELLEVUE,98007,WA,,19,1,10,FALSE,0,59.33611249
14100582,2,0,5/14/2015,Thursday,10,2,2,2,0,0,8,98,98,98,OS_LI,3,TACOMA,98406,2014final,,OS_LI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053060905,530530609054,11502,1,7,1,1,3,5,4,5,5,3,4,1,4,,,,,,,,,13,2,10,FALSE,0,26.8476864
14100584,2,0,6/2/2015,Tuesday,8,0,3,2,1,1,2,1,,1,OS_LI,2,BREMERTON,98337,2014final,,OS_LI,Kitsap,Kitsap, ,Bremerton School District,,,53035081200,530350812002,11802,1,6,1,1,1,5,5,5,3,5,5,5,5,,,,,,,,,14,2,10,FALSE,0,1409.582851
14100585,2,0,5/7/2015,Thursday,2,1,1,1,0,1,3,3,,2,OS_LI,2,SILVERDALE,98383,2015reported,1,REG_HI,Kitsap,Kitsap, ,Central Kitsap School District,,,53035091302,530350913022,11801,1,6,2,1,4,4,1,3,4,4,1,2,5,,,,,,,,,9,1,10,TRUE,0,138.8894108
14100589,2,0,6/2/2015,Tuesday,17,2,4,2,2,2,2,5,,3,OS_LI,1,AUBURN,98002,2014final,,OS_LI,King,Renton-FedWay-Kent,Auburn,Auburn School District,,,53033030600,530330306004,11614,1,3,2,1,1,5,4,4,4,3,2,4,1,1,1,1,1,AUBURN,98092,WA,,30,1,10,FALSE,0,1500.5524
14100593,2,0,4/30/2015,Thursday,2,1,1,1,0,1,3,4,,2,OS_LI,1,KENMORE,98028,2014final,,OS_LI,King,East Side, ,Northshore School District,,,53033021700,530330217004,11606,1,2,2,5,4,5,4,3,4,3,4,5,4,2,5,2,8,TUALATIN,97062,OR,0,5,1,10,FALSE,0,431.8136192
14100595,2,0,6/2/2015,Tuesday,2,1,1,1,0,1,5,7,,5,OS_LI,1,SEATTLE,98104,2014final,,OS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,First Hill,11,53033009200,530330092001,11603,1,4,2,5,1,4,1,4,3,2,4,4,5,2,6,1,4,LYNNWOOD,98036,WA,,9,1,10,FALSE,0,27.43028983
14100596,2,0,6/4/2015,Thursday,6,0,2,2,0,0,8,98,1,1,OS_LI,1,SEATTLE,98104,2014final,,OS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,First Hill,11,53033008300,530330083001,11603,1,2,2,5,3,4,1,4,3,5,4,1,1,5,8,1,1,BELLEVUE,98004,WA,,38,2,20,FALSE,0,38.20554965
14100598,2,0,5/7/2015,Thursday,3,0,1,1,0,0,3,2,,1,OS_LI,1,SEATTLE,98122,2014final,,OS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Madison-Miller,14,53033007900,530330079005,11604,1,4,2,5,3,5,3,4,3,1,5,1,5,5,5,1,1,SEATTLE,98109,WA,,7,1,10,FALSE,0,63.61421084
14100599,2,0,6/4/2015,Thursday,4,0,1,1,0,0,4,2,,1,OS_LI,1,SEATTLE,98122,2014final,,OS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Pike/Pine,10,53033007402,530330074022,11603,1,6,1,5,1,4,1,5,3,2,4,4,5,,,,,,,,,4,2,20,FALSE,0,31.91202138
14100607,2,0,5/14/2015,Thursday,11,1,1,1,0,1,4,2,,1,OS_LI,4,MARYSVILLE,98270,2014final,,OS_LI,Snohomish,Suburban Snohomish, ,Marysville School District,,,53061052904,530610529042,11706,1,2,2,5,5,5,4,5,4,4,4,4,5,1,1,1,4,MARYSVILLE,98271,WA,,9,2,10,FALSE,0,1033.837364
14100614,2,0,6/4/2015,Thursday,10,1,1,1,0,0,5,2,,1,OS_LI,4,MARYSVILLE,98270,2014final,,OS_LI,Snohomish,Suburban Snohomish, ,Marysville School District,,,53061052904,530610529042,11706,1,6,1,6,5,5,1,5,5,5,1,1,5,,,,,,,,,4,2,10,FALSE,0,314.3205671
14100615,2,0,5/7/2015,Thursday,12,1,1,1,0,0,4,2,,1,OS_LI,4,MARYSVILLE,98270,2015reported,1,REG_HI,Snohomish,Suburban Snohomish, ,Marysville School District,,,53061052904,530610529043,11706,1,2,2,4,1,2,1,2,2,1,2,1,2,2,2,1,1,RENTON,98056,WA,,8827,2,20,TRUE,0,1221.565931
14100625,2,0,6/4/2015,Thursday,10,0,2,2,0,1,6,98,2,2,OS_LI,1,SEATTLE,98101,2014final,,OS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Belltown,12,53033008002,530330080021,11603,1,4,2,5,1,5,1,4,2,1,5,3,1,2,3,2,8,JACKSONVILLE,, FL,0,9,1,10,FALSE,0,61.61690805
14100629,2,0,4/22/2015,Wednesday,4,0,1,1,0,1,4,98,2,2,OS_LI,1,SEATTLE,98144,2014final,,OS_LI,King,Seattle CBD, ,Seattle School District,First Hill,11,53033009000,530330090002,11604,1,3,2,5,3,5,3,5,5,3,5,3,5,2,1,1,1,SEATTLE,98105,WA,,8,2,10,FALSE,0,25.9189329
14100637,2,0,5/14/2015,Thursday,15,2,4,2,2,2,2,4,,2,OS_LI,1,BURIEN,98168,2015reported,,OS_LI,King,Renton-FedWay-Kent, ,Highline School District,,,53033027100,530330271001,11611,1,4,2,5,3,5,5,5,4,5,1,5,5,4,1,1,1,SEATTLE,98168,WA,,13,1,10,FALSE,0,1314.479455
14100639,2,0,4/28/2015,Tuesday,7,1,1,1,0,1,4,6,,4,OS_LI,1,FEDERAL WAY,98003,2014final,,OS_LI,King,Renton-FedWay-Kent, ,Federal Way School District,,,53033030006,530330300062,11612,1,5,1,5,3,5,1,4,2,4,5,5,4,,,,,,,,,5,2,10,FALSE,0,57.76452327
14100641,2,0,6/2/2015,Tuesday,8,1,1,1,0,1,4,2,,1,OS_LI,2,POULSBO,98370,2014final,,OS_LI,Kitsap,Kitsap, ,North Kitsap School District,,,53035090501,530350905011,11801,1,5,2,5,4,2,3,4,2,5,5,1,3,,,,,,,,,16,1,10,FALSE,0,289.4829472
